Unnamed: 0,0,1,2,3,4,5,6,7
17,"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)","4.55,119 Ratings & 403 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"₹13,990₹17,49020% offFree deliveryNo Cost EMI from ₹1,555/monthBank Offer"
18,"Infinix Note 30 5G (Magic Black, 256 GB)","4.55,119 Ratings & 403 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,17.22 cm (6.78 inch) Full HD+ Display,108 MP + 2 MP+ AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,1 Year on Handset and 6 Months on Accessories,"₹15,999₹19,99920% off"
19,"OnePlus 11R 5G (Galactic Silver, 256 GB)","4.11,611 Ratings & 185 Reviews",16 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera | 16MP Front Camera,5000 mAh Battery,,"₹43,500₹44,9993% offFree deliveryBank Offer"
20,"OnePlus 11R 5G (Sonic Black, 256 GB)","3.917,516 Ratings & 1,439 Reviews",16 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,,"₹43,290₹44,9993% offFree deliveryBank Offer"
0,"REDMI 12 5G (Jade Black, 128 GB)",3.9924 Ratings & 63 Reviews,4 GB RAM | 128 GB ROM,17.25 cm (6.79 inch) Full HD Display,50MP Rear Camera,5000 mAh Battery,,"₹15,999Free deliveryBank Offer"
1,KARBONN K9 Yuva,4.3920 Ratings & 52 Reviews,64 MB RAM | 32 KB ROM,4.57 cm (1.8 inch) QVGA Display,2MP Rear Camera,2502 mAh Battery,,"₹1,299₹1,49012% offFree deliveryBank Offer"
2,"realme Narzo N53 (Feather Gold, 64 GB)","4.310,133 Ratings & 682 Reviews",4 GB RAM | 64 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,,"₹10,480₹10,9994% offFree deliveryBank Offer"
3,"realme 9i 5G (Soulful Blue, 128 GB)","48,047 Ratings & 572 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹16,999₹19,99915% offFree deliveryUpto ₹16,350 Off on ExchangeNo Cost EMI from ₹2,834/month"
4,Kechaoda A27,"425,611 Ratings & 1,997 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,1 Year Warranty,,"₹998₹1,59937% offFree deliveryBank Offer"
5,Nokia 110 TA-1302 DS,4.1659 Ratings & 30 Reviews,4 MB RAM | 4 MB ROM | Expandable Upto 32 MB,4.5 cm (1.77 inch) QVGA Display,1MP Rear Camera,800 mAh Battery,,"₹1,888₹1,899Free deliveryBank Offer"
6,"realme Narzo 50i Prime (Mint Green, 64 GB)","3.918,427 Ratings & 1,335 Reviews",4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹8,680₹9,99913% offFree deliveryBank Offer"
7,Kechaoda K66 The Music House 4,4675 Ratings & 54 Reviews,32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Quarter QVGA Display,1.3MP Rear Camera,400 mAh Battery,,"₹1,290₹1,99935% offFree deliveryBank Offer"
8,itel MagicX 4G| 1200 mAh battery| Expanadable Storage upto 64GB,"4.419,969 Ratings & 2,227 Reviews",48 MB RAM | 128 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1200 mAh Battery,,"₹2,162₹2,89925% offFree deliveryDaily SaverBank Offer"
9,"vivo V27 5G (Magic Blue, 128 GB)","4.35,838 Ratings & 843 Reviews",8 GB RAM | 128 GB ROM,17.22 cm (6.78 Inch) Full HD+ AMOLED Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,4600 mAh Battery,1 Year Brand Warranty,"₹32,999₹36,99910% offFree deliveryUpto ₹32,050 Off on ExchangeNo Cost EMI from ₹5,500/month"
10,"POCO F5 5G (Snowstorm White, 256 GB)","4.17,443 Ratings & 640 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹27,999₹34,99920% offFree deliveryUpto ₹27,000 Off on ExchangeNo Cost EMI from ₹4,667/month"
11,"Infinix Hot 20 5G (Racing Black, 128 GB)","4.11,139 Ratings & 90 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + AI Lens | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,1 Year on Handset and 6 Months on Accessories,"₹13,499₹19,99932% offFree deliveryUpto ₹12,950 Off on ExchangeBank Offer"
12,"REDMI Note 12 5G (Sunrise Gold, 256 GB)","4.44,586 Ratings & 643 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ AMOLED Display,48MP + 8MP + 2MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹20,999₹23,99912% offFree deliveryUpto ₹19,200 Off on ExchangeNo Cost EMI from ₹3,500/month"
13,"realme GT NEO 2 (NEO Blue, 256 GB)",4.4602 Ratings & 34 Reviews,12 GB RAM | 256 GB ROM,16.81 cm (6.62 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Warranty for Mobile and 6 Months for Accessories,"₹25,999₹38,99933% offFree deliveryLowest price since launchUpto ₹25,000 Off on Exchange"
14,"IQOO Z7s 5G (?Pacific Night, 128 GB)","45,198 Ratings & 417 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Display,64MP Rear Camera,4500 mAh Battery,,"₹19,169₹23,99920% offFree deliveryBank Offer"
15,LAVA A1 2021,"4.418,363 Ratings & 2,492 Reviews",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Li-ion Battery,,"₹1,129₹1,44922% offFree deliveryHot DealBank Offer"
16,"realme GT NEO 2 (NEO Blue, 128 GB)","4.56,055 Ratings & 544 Reviews",8 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Warranty for Mobile and 6 Months for Accessories,"₹21,999₹34,99937% offFree deliveryUpto ₹21,400 Off on ExchangeBank Offer"
17,"OnePlus 11R 5G (Sonic Black, 128 GB)","4.56,055 Ratings & 544 Reviews",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,,"₹39,800₹39,999Free deliveryNo Cost EMI from ₹6,634/monthBank Offer"
18,"OnePlus 11R 5G (Sonic Black, 128 GB)","4.56,055 Ratings & 544 Reviews",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,,"₹38,998₹39,9992% offFree deliveryBank Offer"
19,"OnePlus 11R 5G (Sonic Black, 128 GB)","4.21,013 Ratings & 92 Reviews",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera | 16MP Front Camera,5000 mAh Battery,,"₹38,595₹39,9993% offFree deliveryBank Offer"
20,"REDMI 12 (Moonstone Silver, 128 GB)","3.43,599 Ratings & 251 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,"₹11,499₹15,99928% off"
21,Snexian GURU 312,"3.618,357 Ratings & 1,617 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,800 mAh Battery,,₹670₹99932% offFree deliveryBank Offer
22,"I Kall King Talking, Contact icon and Auto Call Recording","4.12,285 Ratings & 173 Reviews",32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1500 mAh Battery,,₹774Free deliveryBank Offer
0,"OPPO F21s Pro (Dawnlight Gold, 128 GB)",4.2774 Ratings & 54 Reviews,8 GB RAM | 128 GB ROM,16.33 cm (6.43 inch) Full HD+ Display,64MP + 2MP + 2MP | 32MP Front Camera,4500 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹21,999₹27,99921% off"
1,"REDMI Note 12 (Sunrise Gold, 128 GB)","4.111,169 Ratings & 948 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Super AMOLED Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹15,999₹20,99923% offFree deliveryUpto ₹14,750 Off on ExchangeNo Cost EMI from ₹1,778/month"
2,LAVA A1 Josh 2021,"4.18,754 Ratings & 709 Reviews",0 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Quarter QVGA Display,800 mAh Li-ion Battery,1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box,,"₹1,099₹1,34918% offFree deliveryBank Offer"
3,"I Kall King Talking, Contact icon and Auto Call Recording","3.618,357 Ratings & 1,617 Reviews",32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1500 mAh Battery,,₹774₹8195% offFree deliveryBank Offer
4,LAVA Spark i8,"4.17,275 Ratings & 820 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,7.11 cm (2.8 inch) QVGA Display,1.3MP Rear Camera,1200 mAh Battery,,"₹1,899Free deliveryUpto ₹1,350 Off on ExchangeBank Offer"
5,LAVA Spark i8,"4.17,275 Ratings & 820 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,7.11 cm (2.8 inch) Display,1.3MP Rear Camera,1200 mAh Battery,,"₹1,899Free deliveryUpto ₹1,350 Off on ExchangeBank Offer"
6,Kechaoda K66 The Music House 4,"3.918,427 Ratings & 1,335 Reviews",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,400 mAh Battery,,"₹1,399₹1,99930% offFree deliveryBank Offer"
7,Kechaoda K115,"4.131,534 Ratings & 2,344 Reviews",32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,,"₹1,109₹1,41521% offFree deliveryBank Offer"
8,DIZO Star 300,"3.910,735 Ratings & 1,238 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 64 GB,4.5 cm (1.77 inch) Quarter QVGA Display,0.3MP Rear Camera,2550 mAh Battery,1 Year Warranty,"₹1,343₹1,54913% offFree deliveryBank Offer"
9,Snexian Rock,"412,358 Ratings & 773 Reviews",32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,,"₹1,499₹1,99925% offFree deliveryBank Offer"
10,Snexian Rock,"412,358 Ratings & 773 Reviews",32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,,"₹1,499₹1,99925% offFree deliveryBank Offer"
11,"OnePlus Nord CE3 5G (Grey Shimmer, 256 GB)","4.42,030 Ratings & 103 Reviews",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,,"₹28,946₹28,999Free deliveryBank Offer"
12,"OPPO A78 5G (Glowing Black, 128 GB)","4.421,145 Ratings & 1,794 Reviews",8 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,13MP Rear Camera | 8MP Front Camera,5000 mAh Battery,,"₹18,060₹18,9994% offFree deliveryNo Cost EMI from ₹3,010/monthBank Offer"
13,"realme 10 Pro+ 5G (Dark Matter, 128 GB)","4.614,064 Ratings & 848 Reviews",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹23,999₹27,99914% offFree deliveryDaily SaverUpto ₹23,450 Off on Exchange"
14,"OnePlus Nord CE3 5G (Grey Shimmer, 128 GB)","4.428,870 Ratings & 2,511 Reviews",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,,"₹26,898₹26,999Free deliveryBank Offer"
15,"OnePlus Nord CE3 5G (?Aqua Surge, 128 GB)","4.428,870 Ratings & 2,511 Reviews",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,,"₹26,902₹26,999Free deliveryBank Offer"
16,"APPLE iPhone 14 Plus (Midnight, 128 GB)","4.428,870 Ratings & 2,511 Reviews",128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor",,"₹77,999₹89,90013% offFree deliveryDaily SaverUpto ₹61,000 Off on Exchange"
17,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)",3.8625 Ratings & 37 Reviews,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹22,999₹25,99911% offFree deliveryDaily SaverUpto ₹22,100 Off on Exchange"
18,"realme 10 Pro+ 5G (Hyperspace, 128 GB)",3.5944 Ratings & 42 Reviews,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹22,999₹25,99911% offFree deliveryDaily SaverUpto ₹22,100 Off on Exchange"
19,"realme 10 Pro+ 5G (Dark Matter, 128 GB)",3.5944 Ratings & 42 Reviews,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹22,999₹25,99911% offFree deliveryDaily SaverUpto ₹22,100 Off on Exchange"
20,Micromax S115,3.5944 Ratings & 42 Reviews,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,800 mAh Battery,1 Year Manufacturer Warranty,,"₹936₹1,59941% offFree deliveryBank Offer"
0,"realme 9i 5G (Rocking Black, 64 GB)","4.551,675 Ratings & 2,623 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹14,999₹17,99916% offFree deliveryUpto ₹14,300 Off on ExchangeNo Cost EMI from ₹2,500/month"
1,itel iPower 430 Triple sim|2500 mAh Battery|Expandable Storage upto 32GB,3.996 Ratings & 4 Reviews,8 MB RAM | 8 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2500 mAh Battery,,"₹1,561₹1,89917% offFree deliveryBank Offer"
2,"MOTOROLA g72 (Polar Blue, 128 GB)","4.118,634 Ratings & 2,466 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Battery,1 Year on Handset and 6 Months on Accessories,"₹14,999₹21,99931% offFree deliveryUpto ₹13,750 Off on ExchangeBank Offer"
3,Snexian GURU 312,"3.43,599 Ratings & 253 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,800 mAh Battery,,₹799₹99920% offFree deliveryBank Offer
4,"OnePlus 10R (Forest Green, 128 GB)","4.33,194 Ratings & 219 Reviews",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera | 16MP Front Camera,5000 mAh Battery,,"₹29,945₹38,99923% offFree deliveryDaily SaverBank Offer"
5,I Kall K3310,"3.663,863 Ratings & 7,368 Reviews",32 MB RAM | 31 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,₹744₹99925% offFree deliveryBank Offer
6,LAVA A1,"4.21,10,158 Ratings & 11,555 Reviews",24 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Quarter QVGA Display,0.3MP Rear Camera,800 mAh Battery,,"₹1,220₹1,2996% offFree deliveryBank Offer"
7,itel Power110Neo| 2500 mAh battery| Expandable Storage Upto 32GB,4.76 Ratings & 1 Reviews,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,2500 mAh Battery,,"₹1,349₹1,68920% offFree deliveryBank Offer"
8,Nokia 130 M DS 2023,"4.24,653 Ratings & 268 Reviews",4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,1450 mAh Battery,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase,,"₹2,099₹2,1994% offFree deliveryBank Offer"
9,"REDMI 10 Power (Power Black, 128 GB)",442 Ratings & 4 Reviews,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera | 5MP Front Camera,6000 mAh Battery,,"₹12,489₹18,99934% offFree deliveryBank Offer"
10,a 10e,"4.14,719 Ratings & 298 Reviews",0 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,800 mAh Battery,12 months,,"₹1,319₹1,59917% offFree deliveryBank Offer"
11,"SAMSUNG Galaxy M04 (Light Green, 128 GB)",3.865 Ratings & 7 Reviews,4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP,5000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,"₹9,599₹13,49928% offFree deliveryBank Offer"
12,itel it5029 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,"3.663,863 Ratings & 7,368 Reviews",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1200 mAh Battery,,"₹1,340₹1,79925% offFree deliveryDaily SaverBank Offer"
13,I Kall K3310,"4.23,684 Ratings & 262 Reviews",32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,₹744Free deliveryBank Offer
14,"SAMSUNG Galaxy M33 5G (Emerald Brown, 128 GB)",3.6300 Ratings & 27 Reviews,8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,,"₹17,407₹25,99933% offFree deliveryDaily SaverNo Cost EMI from ₹2,902/month"
15,KARBONN K110i,4.2703 Ratings & 47 Reviews,0 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1000 mAh Battery,1 Year for Mobile & 6 Months for Accessories,,"₹941₹1,24024% offFree deliveryBank Offer"
16,"Tecno Pop 5 Pro (Ice Blue, 32 GB)",4.1479 Ratings & 39 Reviews,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,6000 mAh Battery,"One Year Warranty for Handset, 6 Months for Accessories","₹6,960₹10,99936% offFree deliveryDaily SaverBank Offer"
17,"Tecno Spark Go 2023 (Endless Black, 32+3 GB)","3.71,349 Ratings & 105 Reviews",3 GB RAM | 32+3 GB ROM,16.66 cm (6.56 inch) Display,13MP Rear Camera,5000 mAh Battery,Domestic Warranty of 1 Year Available for handset and 6 month for Accessories.,"₹6,899₹8,29916% offFree deliveryBank Offer"
18,GFive V8,"4.113,248 Ratings & 1,226 Reviews",32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,₹699₹99930% offFree deliveryBank Offer
19,LAVA A5,3.4254 Ratings & 19 Reviews,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Li-ion Battery,,"₹1,549₹1,6496% offFree deliveryBank Offer"
20,Snexian ROCK 310,3.8251 Ratings & 17 Reviews,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) NA Display,0.3MP Rear Camera,1000 mAh Battery,,"₹699₹1,49953% offFree deliveryBank Offer"
21,KARBONN Y1,4289 Ratings & 15 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,800 mAh Battery,,"₹998₹1,19016% offFree deliveryHot DealBank Offer"
22,itel it2163s,4.5251 Ratings & 30 Reviews,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1200 mAh Battery,,"₹999₹1,42930% offFree deliveryHot DealBank Offer"
0,"Nothing Phone (1) (White, 256 GB)","4.37,288 Ratings & 800 Reviews",12 GB RAM | 256 GB ROM,16.64 cm (6.55 inch) Full HD+ Display,50MP + 50MP | 16MP Front Camera,4500 mAh Lithium-ion Battery,Meet the Glyph Interface. A New Way to Communicate,"₹35,999₹42,99916% offFree deliveryUpto ₹35,000 Off on ExchangeBank Offer"
1,"REDMI A2 (Classic Black, 32 GB)",4.1227 Ratings & 18 Reviews,2 GB RAM | 32 GB ROM,16.56 cm (6.52 inch) HD+ Display,8MP Rear Camera,5000 mAh Battery,2 year,"₹6,799₹8,99924% offFree deliveryBank Offer"
2,"vivo Y16 (Steller Black, 64 GB)","4.33,837 Ratings & 219 Reviews",4 GB RAM | 64 GB ROM,16.54 cm (6.51 inch) Display,13MP Rear Camera,5000 mAh Battery,,"₹12,370₹16,99927% offFree deliveryNo Cost EMI from ₹2,062/monthBank Offer"
3,Nokia 110 TA-1302 DS,"425,611 Ratings & 1,997 Reviews",4 MB RAM | 4 MB ROM | Expandable Upto 32 MB,4.5 cm (1.77 inch) QVGA Display,1MP Rear Camera,800 mAh Battery,,"₹1,699₹2,09919% offFree deliveryHot DealBank Offer"
4,Good One 2192,"3.81,342 Ratings & 241 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,2MP Rear Camera,2500 mAh Battery,,"₹1,099₹1,99945% offFree deliveryBank Offer"
5,Lvix L1 312,3.5230 Ratings & 19 Reviews,16 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,₹620₹99937% offBank Offer
6,GFive C3 Card,3.7604 Ratings & 37 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,"₹999₹1,99950% offFree deliveryBank Offer"
7,LAVA A7 Star,4299 Ratings & 25 Reviews,24 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Quarter QVGA Display,0.3MP Rear Camera | 0MP Front Camera,1800 mAh Lithium Ion Battery,,"₹1,499₹1,89921% offFree deliveryBank Offer"
8,"Tecno Spark Go 2023 (UYUNI BLUE, 64 GB)",4.2169 Ratings & 4 Reviews,4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) Display,13MP Rear Camera,5000 mAh Battery,,"₹8,109₹9,99918% offFree deliveryBank Offer"
9,"Infinix Hot 20 5G (Blaster Green, 128 GB)","4.17,443 Ratings & 640 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + AI Lens | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,1 Year on Handset and 6 Months on Accessories,"₹13,499₹19,99932% offFree deliveryUpto ₹12,950 Off on ExchangeBank Offer"
10,"Infinix Hot 20 5G (Space Blue, 128 GB)","4.17,443 Ratings & 640 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + AI Lens | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,1 Year on Handset and 6 Months on Accessories,"₹13,499₹19,99932% offFree deliveryUpto ₹12,950 Off on ExchangeBank Offer"
